"","id","block","choiceset","choice","quality_SQ","angling_SQ","access_SQ","surround_SQ","price_SQ","quality_1","angling_1","access_1","surround_1","price_1","quality_2","angling_2","access_2","surround_2","price_2","age","user","user_freq","distance","anglers","edu","house_inc"
"729",251,4,9,"2",1,0,0,0,0,1,1,0,1,400,3,1,0,0,650,71,9,250,3,2,5,4
"730",251,4,10,"SQ",1,0,0,0,0,1,0,0,1,75,1,1,1,1,200,71,9,250,3,2,5,4
"731",252,1,1,"1",1,0,0,0,0,2,1,1,1,650,3,1,1,1,1200,38,5,5,1,2,5,9
"732",252,1,2,"1",1,0,0,0,0,3,1,1,0,75,1,0,0,1,1200,38,5,5,1,2,5,9
"733",252,1,3,"1",1,0,0,0,0,3,0,1,0,200,2,1,0,0,200,38,5,5,1,2,5,9
"734",252,1,4,"2",1,0,0,0,0,3,0,0,1,75,3,0,1,0,75,38,5,5,1,2,5,9
"735",252,1,5,"2",1,0,0,0,0,1,1,0,0,900,2,0,1,1,650,38,5,5,1,2,5,9
"736",252,1,6,"2",1,0,0,0,0,1,0,1,0,1200,3,1,0,1,200,38,5,5,1,2,5,9
"737",252,1,7,"1",1,0,0,0,0,2,0,0,0,650,2,1,0,1,900,38,5,5,1,2,5,9
"738",252,1,8,"1",1,0,0,0,0,3,1,0,0,400,1,1,1,0,400,38,5,5,1,2,5,9
"739",252,1,9,"2",1,0,0,0,0,1,0,0,1,1200,2,0,0,0,400,38,5,5,1,2,5,9
"740",252,1,10,"2",1,0,0,0,0,1,1,1,1,900,1,0,1,0,75,38,5,5,1,2,5,9
"741",254,2,1,"SQ",1,0,0,0,0,3,1,0,1,650,3,0,0,0,200,67,6,24,1,2,1,3
"742",254,2,2,"SQ",1,0,0,0,0,2,0,1,0,75,2,1,0,0,650,67,6,24,1,2,1,3
"743",254,2,3,"SQ",1,0,0,0,0,1,0,1,1,650,1,0,0,1,400,67,6,24,1,2,1,3
"744",254,2,4,"SQ",1,0,0,0,0,1,1,0,0,200,2,0,0,1,75,67,6,24,1,2,1,3
"745",254,2,5,"SQ",1,0,0,0,0,3,1,1,0,650,3,1,0,0,75,67,6,24,1,2,1,3
"746",254,2,6,"SQ",1,0,0,0,0,2,0,1,0,400,1,0,1,0,200,67,6,24,1,2,1,3
"747",254,2,7,"SQ",1,0,0,0,0,1,0,0,1,900,3,1,1,1,1200,67,6,24,1,2,1,3
"748",254,2,8,"SQ",1,0,0,0,0,3,0,1,0,900,2,1,1,1,200,67,6,24,1,2,1,3
"749",254,2,9,"SQ",1,0,0,0,0,3,1,0,0,1200,2,0,1,0,1200,67,6,24,1,2,1,3
"750",254,2,10,"SQ",1,0,0,0,0,2,1,0,1,200,1,0,1,1,900,67,6,24,1,2,1,3
"751",256,1,1,"1",1,0,0,0,0,2,1,1,1,650,3,1,1,1,1200,64,1,2,1,2,7,3
"752",256,1,2,"1",1,0,0,0,0,3,1,1,0,75,1,0,0,1,1200,64,1,2,1,2,7,3
"753",256,1,3,"1",1,0,0,0,0,3,0,1,0,200,2,1,0,0,200,64,1,2,1,2,7,3
"754",256,1,4,"1",1,0,0,0,0,3,0,0,1,75,3,0,1,0,75,64,1,2,1,2,7,3
"755",256,1,5,"2",1,0,0,0,0,1,1,0,0,900,2,0,1,1,650,64,1,2,1,2,7,3
"756",256,1,6,"1",1,0,0,0,0,1,0,1,0,1200,3,1,0,1,200,64,1,2,1,2,7,3
"757",256,1,7,"1",1,0,0,0,0,2,0,0,0,650,2,1,0,1,900,64,1,2,1,2,7,3
"758",256,1,8,"2",1,0,0,0,0,3,1,0,0,400,1,1,1,0,400,64,1,2,1,2,7,3
"759",256,1,9,"1",1,0,0,0,0,1,0,0,1,1200,2,0,0,0,400,64,1,2,1,2,7,3
"760",256,1,10,"1",1,0,0,0,0,1,1,1,1,900,1,0,1,0,75,64,1,2,1,2,7,3
"761",257,2,1,"1",1,0,0,0,0,3,1,0,1,650,3,0,0,0,200,63,1,1,1,2,5,4
"762",257,2,2,"2",1,0,0,0,0,2,0,1,0,75,2,1,0,0,650,63,1,1,1,2,5,4
"763",257,2,3,"1",1,0,0,0,0,1,0,1,1,650,1,0,0,1,400,63,1,1,1,2,5,4
"764",257,2,4,"1",1,0,0,0,0,1,1,0,0,200,2,0,0,1,75,63,1,1,1,2,5,4
"765",257,2,5,"1",1,0,0,0,0,3,1,1,0,650,3,1,0,0,75,63,1,1,1,2,5,4
"766",257,2,6,"2",1,0,0,0,0,2,0,1,0,400,1,0,1,0,200,63,1,1,1,2,5,4
"767",257,2,7,"2",1,0,0,0,0,1,0,0,1,900,3,1,1,1,1200,63,1,1,1,2,5,4
"768",257,2,8,"2",1,0,0,0,0,3,0,1,0,900,2,1,1,1,200,63,1,1,1,2,5,4
"769",257,2,9,"SQ",1,0,0,0,0,3,1,0,0,1200,2,0,1,0,1200,63,1,1,1,2,5,4
"770",257,2,10,"1",1,0,0,0,0,2,1,0,1,200,1,0,1,1,900,63,1,1,1,2,5,4
"771",259,3,1,"2",1,0,0,0,0,3,1,0,1,650,2,1,1,1,200,23,7,50,3,2,4,2
"772",259,3,2,"SQ",1,0,0,0,0,1,0,0,1,200,1,1,0,0,1200,23,7,50,3,2,4,2
"773",259,3,3,"1",1,0,0,0,0,2,1,1,1,200,3,1,1,0,400,23,7,50,3,2,4,2
"774",259,3,4,"SQ",1,0,0,0,0,2,0,0,0,1200,1,1,0,1,75,23,7,50,3,2,4,2
"775",259,3,5,"SQ",1,0,0,0,0,3,1,1,1,1200,1,1,0,1,650,23,7,50,3,2,4,2
"776",259,3,6,"2",1,0,0,0,0,3,0,0,1,400,2,0,1,1,75,23,7,50,3,2,4,2
"777",259,3,7,"SQ",1,0,0,0,0,2,0,0,0,650,1,0,1,0,650,23,7,50,3,2,4,2
"778",259,3,8,"SQ",1,0,0,0,0,2,0,0,0,900,3,0,0,0,1200,23,7,50,3,2,4,2
"779",259,3,9,"1",1,0,0,0,0,1,1,1,0,400,3,0,0,1,900,23,7,50,3,2,4,2
"780",259,3,10,"1",1,0,0,0,0,1,1,1,0,75,2,1,1,0,900,23,7,50,3,2,4,2
"781",262,2,1,"SQ",1,0,0,0,0,3,1,0,1,650,3,0,0,0,200,68,3,3,1,2,7,4
"782",262,2,2,"1",1,0,0,0,0,2,0,1,0,75,2,1,0,0,650,68,3,3,1,2,7,4
"783",262,2,3,"SQ",1,0,0,0,0,1,0,1,1,650,1,0,0,1,400,68,3,3,1,2,7,4
"784",262,2,4,"SQ",1,0,0,0,0,1,1,0,0,200,2,0,0,1,75,68,3,3,1,2,7,4
"785",262,2,5,"SQ",1,0,0,0,0,3,1,1,0,650,3,1,0,0,75,68,3,3,1,2,7,4
"786",262,2,6,"SQ",1,0,0,0,0,2,0,1,0,400,1,0,1,0,200,68,3,3,1,2,7,4
"787",262,2,7,"SQ",1,0,0,0,0,1,0,0,1,900,3,1,1,1,1200,68,3,3,1,2,7,4
"788",262,2,8,"SQ",1,0,0,0,0,3,0,1,0,900,2,1,1,1,200,68,3,3,1,2,7,4
"789",262,2,9,"SQ",1,0,0,0,0,3,1,0,0,1200,2,0,1,0,1200,68,3,3,1,2,7,4
"790",262,2,10,"SQ",1,0,0,0,0,2,1,0,1,200,1,0,1,1,900,68,3,3,1,2,7,4
"791",263,3,1,"1",1,0,0,0,0,3,1,0,1,650,2,1,1,1,200,64,5,100,1,1,7,4
"792",263,3,2,"1",1,0,0,0,0,1,0,0,1,200,1,1,0,0,1200,64,5,100,1,1,7,4
"793",263,3,3,"1",1,0,0,0,0,2,1,1,1,200,3,1,1,0,400,64,5,100,1,1,7,4
"794",263,3,4,"2",1,0,0,0,0,2,0,0,0,1200,1,1,0,1,75,64,5,100,1,1,7,4
"795",263,3,5,"2",1,0,0,0,0,3,1,1,1,1200,1,1,0,1,650,64,5,100,1,1,7,4
"796",263,3,6,"1",1,0,0,0,0,3,0,0,1,400,2,0,1,1,75,64,5,100,1,1,7,4
"797",263,3,7,"1",1,0,0,0,0,2,0,0,0,650,1,0,1,0,650,64,5,100,1,1,7,4
"798",263,3,8,"1",1,0,0,0,0,2,0,0,0,900,3,0,0,0,1200,64,5,100,1,1,7,4
"799",263,3,9,"2",1,0,0,0,0,1,1,1,0,400,3,0,0,1,900,64,5,100,1,1,7,4
"800",263,3,10,"2",1,0,0,0,0,1,1,1,0,75,2,1,1,0,900,64,5,100,1,1,7,4
"801",264,2,1,"2",1,0,0,0,0,3,1,0,1,650,3,0,0,0,200,61,3,NA,3,2,2,3
"802",264,2,2,"1",1,0,0,0,0,2,0,1,0,75,2,1,0,0,650,61,3,NA,3,2,2,3
"803",264,2,3,"SQ",1,0,0,0,0,1,0,1,1,650,1,0,0,1,400,61,3,NA,3,2,2,3
"804",264,2,4,"SQ",1,0,0,0,0,1,1,0,0,200,2,0,0,1,75,61,3,NA,3,2,2,3
"805",264,2,5,"SQ",1,0,0,0,0,3,1,1,0,650,3,1,0,0,75,61,3,NA,3,2,2,3
"806",264,2,6,"SQ",1,0,0,0,0,2,0,1,0,400,1,0,1,0,200,61,3,NA,3,2,2,3
"807",264,2,7,"SQ",1,0,0,0,0,1,0,0,1,900,3,1,1,1,1200,61,3,NA,3,2,2,3
"808",264,2,8,"SQ",1,0,0,0,0,3,0,1,0,900,2,1,1,1,200,61,3,NA,3,2,2,3
"809",264,2,9,"SQ",1,0,0,0,0,3,1,0,0,1200,2,0,1,0,1200,61,3,NA,3,2,2,3
"810",264,2,10,"SQ",1,0,0,0,0,2,1,0,1,200,1,0,1,1,900,61,3,NA,3,2,2,3
"811",266,1,1,"2",1,0,0,0,0,2,1,1,1,650,3,1,1,1,1200,62,10,20,1,1,7,5
"812",266,1,2,"2",1,0,0,0,0,3,1,1,0,75,1,0,0,1,1200,62,10,20,1,1,7,5
"813",266,1,3,"2",1,0,0,0,0,3,0,1,0,200,2,1,0,0,200,62,10,20,1,1,7,5
"814",266,1,4,"1",1,0,0,0,0,3,0,0,1,75,3,0,1,0,75,62,10,20,1,1,7,5
"815",266,1,5,"1",1,0,0,0,0,1,1,0,0,900,2,0,1,1,650,62,10,20,1,1,7,5
"816",266,1,6,"2",1,0,0,0,0,1,0,1,0,1200,3,1,0,1,200,62,10,20,1,1,7,5
"817",266,1,7,"1",1,0,0,0,0,2,0,0,0,650,2,1,0,1,900,62,10,20,1,1,7,5
"818",266,1,8,"1",1,0,0,0,0,3,1,0,0,400,1,1,1,0,400,62,10,20,1,1,7,5
"819",266,1,9,"2",1,0,0,0,0,1,0,0,1,1200,2,0,0,0,400,62,10,20,1,1,7,5
"820",266,1,10,"1",1,0,0,0,0,1,1,1,1,900,1,0,1,0,75,62,10,20,1,1,7,5
"821",267,1,1,"SQ",1,0,0,0,0,2,1,1,1,650,3,1,1,1,1200,34,8,5,1,1,7,10
"822",267,1,2,"1",1,0,0,0,0,3,1,1,0,75,1,0,0,1,1200,34,8,5,1,1,7,10
"823",267,1,3,"SQ",1,0,0,0,0,3,0,1,0,200,2,1,0,0,200,34,8,5,1,1,7,10
"824",267,1,4,"2",1,0,0,0,0,3,0,0,1,75,3,0,1,0,75,34,8,5,1,1,7,10
"825",267,1,5,"SQ",1,0,0,0,0,1,1,0,0,900,2,0,1,1,650,34,8,5,1,1,7,10
"826",267,1,6,"SQ",1,0,0,0,0,1,0,1,0,1200,3,1,0,1,200,34,8,5,1,1,7,10
"827",267,1,7,"SQ",1,0,0,0,0,2,0,0,0,650,2,1,0,1,900,34,8,5,1,1,7,10
"828",267,1,8,"SQ",1,0,0,0,0,3,1,0,0,400,1,1,1,0,400,34,8,5,1,1,7,10
"829",267,1,9,"SQ",1,0,0,0,0,1,0,0,1,1200,2,0,0,0,400,34,8,5,1,1,7,10
"830",267,1,10,"SQ",1,0,0,0,0,1,1,1,1,900,1,0,1,0,75,34,8,5,1,1,7,10
"831",273,1,1,"SQ",1,0,0,0,0,2,1,1,1,650,3,1,1,1,1200,45,11,NA,1,2,6,7
"832",273,1,2,"1",1,0,0,0,0,3,1,1,0,75,1,0,0,1,1200,45,11,NA,1,2,6,7
"833",273,1,3,"SQ",1,0,0,0,0,3,0,1,0,200,2,1,0,0,200,45,11,NA,1,2,6,7
"834",273,1,4,"2",1,0,0,0,0,3,0,0,1,75,3,0,1,0,75,45,11,NA,1,2,6,7
"835",273,1,5,"SQ",1,0,0,0,0,1,1,0,0,900,2,0,1,1,650,45,11,NA,1,2,6,7
"836",273,1,6,"SQ",1,0,0,0,0,1,0,1,0,1200,3,1,0,1,200,45,11,NA,1,2,6,7
"837",273,1,7,"SQ",1,0,0,0,0,2,0,0,0,650,2,1,0,1,900,45,11,NA,1,2,6,7
"838",273,1,8,"SQ",1,0,0,0,0,3,1,0,0,400,1,1,1,0,400,45,11,NA,1,2,6,7
"839",273,1,9,"SQ",1,0,0,0,0,1,0,0,1,1200,2,0,0,0,400,45,11,NA,1,2,6,7
"840",273,1,10,"SQ",1,0,0,0,0,1,1,1,1,900,1,0,1,0,75,45,11,NA,1,2,6,7
"841",275,2,1,"SQ",1,0,0,0,0,3,1,0,1,650,3,0,0,0,200,65,1,0,1,1,1,3
"842",275,2,2,"1",1,0,0,0,0,2,0,1,0,75,2,1,0,0,650,65,1,0,1,1,1,3
"843",275,2,3,"SQ",1,0,0,0,0,1,0,1,1,650,1,0,0,1,400,65,1,0,1,1,1,3
"844",275,2,4,"2",1,0,0,0,0,1,1,0,0,200,2,0,0,1,75,65,1,0,1,1,1,3
"845",275,2,5,"2",1,0,0,0,0,3,1,1,0,650,3,1,0,0,75,65,1,0,1,1,1,3
"846",275,2,6,"2",1,0,0,0,0,2,0,1,0,400,1,0,1,0,200,65,1,0,1,1,1,3
"847",275,2,7,"SQ",1,0,0,0,0,1,0,0,1,900,3,1,1,1,1200,65,1,0,1,1,1,3
"848",275,2,8,"2",1,0,0,0,0,3,0,1,0,900,2,1,1,1,200,65,1,0,1,1,1,3
"849",275,2,9,"SQ",1,0,0,0,0,3,1,0,0,1200,2,0,1,0,1200,65,1,0,1,1,1,3
"850",275,2,10,"SQ",1,0,0,0,0,2,1,0,1,200,1,0,1,1,900,65,1,0,1,1,1,3
"851",279,1,1,"1",1,0,0,0,0,2,1,1,1,650,3,1,1,1,1200,27,3,2,3,2,7,2
"852",279,1,2,"2",1,0,0,0,0,3,1,1,0,75,1,0,0,1,1200,27,3,2,3,2,7,2
"853",279,1,3,"1",1,0,0,0,0,3,0,1,0,200,2,1,0,0,200,27,3,2,3,2,7,2
"854",279,1,4,"2",1,0,0,0,0,3,0,0,1,75,3,0,1,0,75,27,3,2,3,2,7,2
"855",279,1,5,"2",1,0,0,0,0,1,1,0,0,900,2,0,1,1,650,27,3,2,3,2,7,2
"856",279,1,6,"2",1,0,0,0,0,1,0,1,0,1200,3,1,0,1,200,27,3,2,3,2,7,2
"857",279,1,7,"1",1,0,0,0,0,2,0,0,0,650,2,1,0,1,900,27,3,2,3,2,7,2
"858",279,1,8,"1",1,0,0,0,0,3,1,0,0,400,1,1,1,0,400,27,3,2,3,2,7,2
"859",279,1,9,"2",1,0,0,0,0,1,0,0,1,1200,2,0,0,0,400,27,3,2,3,2,7,2
"860",279,1,10,"2",1,0,0,0,0,1,1,1,1,900,1,0,1,0,75,27,3,2,3,2,7,2
"861",282,3,1,"SQ",1,0,0,0,0,3,1,0,1,650,2,1,1,1,200,35,3,3,3,1,7,3
"862",282,3,2,"SQ",1,0,0,0,0,1,0,0,1,200,1,1,0,0,1200,35,3,3,3,1,7,3
"863",282,3,3,"1",1,0,0,0,0,2,1,1,1,200,3,1,1,0,400,35,3,3,3,1,7,3
"864",282,3,4,"SQ",1,0,0,0,0,2,0,0,0,1200,1,1,0,1,75,35,3,3,3,1,7,3
"865",282,3,5,"SQ",1,0,0,0,0,3,1,1,1,1200,1,1,0,1,650,35,3,3,3,1,7,3
"866",282,3,6,"2",1,0,0,0,0,3,0,0,1,400,2,0,1,1,75,35,3,3,3,1,7,3
"867",282,3,7,"SQ",1,0,0,0,0,2,0,0,0,650,1,0,1,0,650,35,3,3,3,1,7,3
"868",282,3,8,"SQ",1,0,0,0,0,2,0,0,0,900,3,0,0,0,1200,35,3,3,3,1,7,3
"869",282,3,9,"SQ",1,0,0,0,0,1,1,1,0,400,3,0,0,1,900,35,3,3,3,1,7,3
"870",282,3,10,"1",1,0,0,0,0,1,1,1,0,75,2,1,1,0,900,35,3,3,3,1,7,3
"871",283,4,1,"SQ",1,0,0,0,0,2,1,1,0,1200,1,1,1,0,75,76,1,NA,1,2,5,2
"872",283,4,2,"SQ",1,0,0,0,0,2,1,1,1,900,2,0,0,0,200,76,1,NA,1,2,5,2
"873",283,4,3,"SQ",1,0,0,0,0,3,0,0,0,900,1,1,0,0,900,76,1,NA,1,2,5,2
"874",283,4,4,"SQ",1,0,0,0,0,2,0,1,1,400,2,1,0,1,1200,76,1,NA,1,2,5,2
"875",283,4,5,"SQ",1,0,0,0,0,2,1,0,0,75,3,0,0,1,400,76,1,NA,1,2,5,2
"876",283,4,6,"SQ",1,0,0,0,0,1,0,1,0,650,2,0,1,0,1200,76,1,NA,1,2,5,2
"877",283,4,7,"SQ",1,0,0,0,0,3,0,1,1,1200,3,0,1,0,900,76,1,NA,1,2,5,2
"878",283,4,8,"SQ",1,0,0,0,0,3,0,1,0,200,3,0,1,1,650,76,1,NA,1,2,5,2
"879",283,4,9,"SQ",1,0,0,0,0,1,1,0,1,400,3,1,0,0,650,76,1,NA,1,2,5,2
"880",283,4,10,"SQ",1,0,0,0,0,1,0,0,1,75,1,1,1,1,200,76,1,NA,1,2,5,2
"881",285,3,1,"2",1,0,0,0,0,3,1,0,1,650,2,1,1,1,200,48,4,2,1,2,5,7
"882",285,3,2,"SQ",1,0,0,0,0,1,0,0,1,200,1,1,0,0,1200,48,4,2,1,2,5,7
"883",285,3,3,"1",1,0,0,0,0,2,1,1,1,200,3,1,1,0,400,48,4,2,1,2,5,7
"884",285,3,4,"SQ",1,0,0,0,0,2,0,0,0,1200,1,1,0,1,75,48,4,2,1,2,5,7
"885",285,3,5,"SQ",1,0,0,0,0,3,1,1,1,1200,1,1,0,1,650,48,4,2,1,2,5,7
"886",285,3,6,"2",1,0,0,0,0,3,0,0,1,400,2,0,1,1,75,48,4,2,1,2,5,7
"887",285,3,7,"SQ",1,0,0,0,0,2,0,0,0,650,1,0,1,0,650,48,4,2,1,2,5,7
"888",285,3,8,"SQ",1,0,0,0,0,2,0,0,0,900,3,0,0,0,1200,48,4,2,1,2,5,7
"889",285,3,9,"1",1,0,0,0,0,1,1,1,0,400,3,0,0,1,900,48,4,2,1,2,5,7
"890",285,3,10,"1",1,0,0,0,0,1,1,1,0,75,2,1,1,0,900,48,4,2,1,2,5,7
"891",287,2,1,"SQ",1,0,0,0,0,3,1,0,1,650,3,0,0,0,200,40,4,5,1,2,5,9
"892",287,2,2,"SQ",1,0,0,0,0,2,0,1,0,75,2,1,0,0,650,40,4,5,1,2,5,9
"893",287,2,3,"SQ",1,0,0,0,0,1,0,1,1,650,1,0,0,1,400,40,4,5,1,2,5,9
"894",287,2,4,"SQ",1,0,0,0,0,1,1,0,0,200,2,0,0,1,75,40,4,5,1,2,5,9
"895",287,2,5,"SQ",1,0,0,0,0,3,1,1,0,650,3,1,0,0,75,40,4,5,1,2,5,9
"896",287,2,6,"SQ",1,0,0,0,0,2,0,1,0,400,1,0,1,0,200,40,4,5,1,2,5,9
"897",287,2,7,"SQ",1,0,0,0,0,1,0,0,1,900,3,1,1,1,1200,40,4,5,1,2,5,9
"898",287,2,8,"SQ",1,0,0,0,0,3,0,1,0,900,2,1,1,1,200,40,4,5,1,2,5,9
"899",287,2,9,"SQ",1,0,0,0,0,3,1,0,0,1200,2,0,1,0,1200,40,4,5,1,2,5,9
"900",287,2,10,"SQ",1,0,0,0,0,2,1,0,1,200,1,0,1,1,900,40,4,5,1,2,5,9
"901",294,4,1,"SQ",1,0,0,0,0,2,1,1,0,1200,1,1,1,0,75,54,1,NA,1,2,5,3
"902",294,4,2,"SQ",1,0,0,0,0,2,1,1,1,900,2,0,0,0,200,54,1,NA,1,2,5,3
"903",294,4,3,"SQ",1,0,0,0,0,3,0,0,0,900,1,1,0,0,900,54,1,NA,1,2,5,3
"904",294,4,4,"SQ",1,0,0,0,0,2,0,1,1,400,2,1,0,1,1200,54,1,NA,1,2,5,3
"905",294,4,5,"SQ",1,0,0,0,0,2,1,0,0,75,3,0,0,1,400,54,1,NA,1,2,5,3
"906",294,4,6,"SQ",1,0,0,0,0,1,0,1,0,650,2,0,1,0,1200,54,1,NA,1,2,5,3
"907",294,4,7,"SQ",1,0,0,0,0,3,0,1,1,1200,3,0,1,0,900,54,1,NA,1,2,5,3
"908",294,4,8,"SQ",1,0,0,0,0,3,0,1,0,200,3,0,1,1,650,54,1,NA,1,2,5,3
"909",294,4,9,"SQ",1,0,0,0,0,1,1,0,1,400,3,1,0,0,650,54,1,NA,1,2,5,3
"910",294,4,10,"SQ",1,0,0,0,0,1,0,0,1,75,1,1,1,1,200,54,1,NA,1,2,5,3
"911",297,1,1,"2",1,0,0,0,0,2,1,1,1,650,3,1,1,1,1200,67,10,365,2,2,2,3
"912",297,1,2,"1",1,0,0,0,0,3,1,1,0,75,1,0,0,1,1200,67,10,365,2,2,2,3
"913",297,1,3,"1",1,0,0,0,0,3,0,1,0,200,2,1,0,0,200,67,10,365,2,2,2,3
"914",297,1,4,"2",1,0,0,0,0,3,0,0,1,75,3,0,1,0,75,67,10,365,2,2,2,3
"915",297,1,5,"2",1,0,0,0,0,1,1,0,0,900,2,0,1,1,650,67,10,365,2,2,2,3
"916",297,1,6,"2",1,0,0,0,0,1,0,1,0,1200,3,1,0,1,200,67,10,365,2,2,2,3
"917",297,1,7,"2",1,0,0,0,0,2,0,0,0,650,2,1,0,1,900,67,10,365,2,2,2,3
"918",297,1,8,"1",1,0,0,0,0,3,1,0,0,400,1,1,1,0,400,67,10,365,2,2,2,3
"919",297,1,9,"2",1,0,0,0,0,1,0,0,1,1200,2,0,0,0,400,67,10,365,2,2,2,3
"920",297,1,10,"1",1,0,0,0,0,1,1,1,1,900,1,0,1,0,75,67,10,365,2,2,2,3
"921",298,2,1,"1",1,0,0,0,0,3,1,0,1,650,3,0,0,0,200,49,5,10,1,2,3,6
"922",298,2,2,"1",1,0,0,0,0,2,0,1,0,75,2,1,0,0,650,49,5,10,1,2,3,6
"923",298,2,3,"1",1,0,0,0,0,1,0,1,1,650,1,0,0,1,400,49,5,10,1,2,3,6
"924",298,2,4,"1",1,0,0,0,0,1,1,0,0,200,2,0,0,1,75,49,5,10,1,2,3,6
"925",298,2,5,"1",1,0,0,0,0,3,1,1,0,650,3,1,0,0,75,49,5,10,1,2,3,6
"926",298,2,6,"1",1,0,0,0,0,2,0,1,0,400,1,0,1,0,200,49,5,10,1,2,3,6
"927",298,2,7,"1",1,0,0,0,0,1,0,0,1,900,3,1,1,1,1200,49,5,10,1,2,3,6
"928",298,2,8,"2",1,0,0,0,0,3,0,1,0,900,2,1,1,1,200,49,5,10,1,2,3,6
"929",298,2,9,"1",1,0,0,0,0,3,1,0,0,1200,2,0,1,0,1200,49,5,10,1,2,3,6
"930",298,2,10,"1",1,0,0,0,0,2,1,0,1,200,1,0,1,1,900,49,5,10,1,2,3,6
"931",301,2,1,"SQ",1,0,0,0,0,3,1,0,1,650,3,0,0,0,200,62,5,NA,1,1,2,6
"932",301,2,2,"SQ",1,0,0,0,0,2,0,1,0,75,2,1,0,0,650,62,5,NA,1,1,2,6
"933",301,2,3,"SQ",1,0,0,0,0,1,0,1,1,650,1,0,0,1,400,62,5,NA,1,1,2,6
"934",301,2,4,"SQ",1,0,0,0,0,1,1,0,0,200,2,0,0,1,75,62,5,NA,1,1,2,6
"935",301,2,5,"SQ",1,0,0,0,0,3,1,1,0,650,3,1,0,0,75,62,5,NA,1,1,2,6
"936",301,2,6,"SQ",1,0,0,0,0,2,0,1,0,400,1,0,1,0,200,62,5,NA,1,1,2,6
"937",301,2,7,"SQ",1,0,0,0,0,1,0,0,1,900,3,1,1,1,1200,62,5,NA,1,1,2,6
"938",301,2,8,"SQ",1,0,0,0,0,3,0,1,0,900,2,1,1,1,200,62,5,NA,1,1,2,6
"939",301,2,9,"SQ",1,0,0,0,0,3,1,0,0,1200,2,0,1,0,1200,62,5,NA,1,1,2,6
"940",301,2,10,"SQ",1,0,0,0,0,2,1,0,1,200,1,0,1,1,900,62,5,NA,1,1,2,6
"941",303,1,1,"SQ",1,0,0,0,0,2,1,1,1,650,3,1,1,1,1200,74,8,95,3,2,5,4
"942",303,1,2,"1",1,0,0,0,0,3,1,1,0,75,1,0,0,1,1200,74,8,95,3,2,5,4
"943",303,1,3,"1",1,0,0,0,0,3,0,1,0,200,2,1,0,0,200,74,8,95,3,2,5,4
"944",303,1,4,"1",1,0,0,0,0,3,0,0,1,75,3,0,1,0,75,74,8,95,3,2,5,4
"945",303,1,5,"2",1,0,0,0,0,1,1,0,0,900,2,0,1,1,650,74,8,95,3,2,5,4
"946",303,1,6,"2",1,0,0,0,0,1,0,1,0,1200,3,1,0,1,200,74,8,95,3,2,5,4
"947",303,1,7,"1",1,0,0,0,0,2,0,0,0,650,2,1,0,1,900,74,8,95,3,2,5,4
"948",303,1,8,"1",1,0,0,0,0,3,1,0,0,400,1,1,1,0,400,74,8,95,3,2,5,4
"949",303,1,9,"2",1,0,0,0,0,1,0,0,1,1200,2,0,0,0,400,74,8,95,3,2,5,4
"950",303,1,10,"2",1,0,0,0,0,1,1,1,1,900,1,0,1,0,75,74,8,95,3,2,5,4
"951",308,1,1,"SQ",1,0,0,0,0,2,1,1,1,650,3,1,1,1,1200,62,5,10,1,2,7,4
"952",308,1,2,"1",1,0,0,0,0,3,1,1,0,75,1,0,0,1,1200,62,5,10,1,2,7,4
"953",308,1,3,"1",1,0,0,0,0,3,0,1,0,200,2,1,0,0,200,62,5,10,1,2,7,4
"954",308,1,4,"2",1,0,0,0,0,3,0,0,1,75,3,0,1,0,75,62,5,10,1,2,7,4
"955",308,1,5,"2",1,0,0,0,0,1,1,0,0,900,2,0,1,1,650,62,5,10,1,2,7,4
"956",308,1,6,"2",1,0,0,0,0,1,0,1,0,1200,3,1,0,1,200,62,5,10,1,2,7,4
"957",308,1,7,"SQ",1,0,0,0,0,2,0,0,0,650,2,1,0,1,900,62,5,10,1,2,7,4
"958",308,1,8,"SQ",1,0,0,0,0,3,1,0,0,400,1,1,1,0,400,62,5,10,1,2,7,4
"959",308,1,9,"SQ",1,0,0,0,0,1,0,0,1,1200,2,0,0,0,400,62,5,10,1,2,7,4
"960",308,1,10,"2",1,0,0,0,0,1,1,1,1,900,1,0,1,0,75,62,5,10,1,2,7,4
"961",310,4,1,"2",1,0,0,0,0,2,1,1,0,1200,1,1,1,0,75,47,5,10,1,1,5,6
"962",310,4,2,"2",1,0,0,0,0,2,1,1,1,900,2,0,0,0,200,47,5,10,1,1,5,6
"963",310,4,3,"SQ",1,0,0,0,0,3,0,0,0,900,1,1,0,0,900,47,5,10,1,1,5,6
"964",310,4,4,"SQ",1,0,0,0,0,2,0,1,1,400,2,1,0,1,1200,47,5,10,1,1,5,6
"965",310,4,5,"1",1,0,0,0,0,2,1,0,0,75,3,0,0,1,400,47,5,10,1,1,5,6
"966",310,4,6,"SQ",1,0,0,0,0,1,0,1,0,650,2,0,1,0,1200,47,5,10,1,1,5,6
"967",310,4,7,"SQ",1,0,0,0,0,3,0,1,1,1200,3,0,1,0,900,47,5,10,1,1,5,6
"968",310,4,8,"1",1,0,0,0,0,3,0,1,0,200,3,0,1,1,650,47,5,10,1,1,5,6
"969",310,4,9,"SQ",1,0,0,0,0,1,1,0,1,400,3,1,0,0,650,47,5,10,1,1,5,6
