"id","block","choiceset","choice","age","user","user_freq","distance","anglers","edu","house_inc","alt","quality","angling","access","surround","price","chid","ASC"
125,3,10,TRUE,67,10,300,1,1,6,7,"SQ",1,0,0,0,0,380,1
130,3,1,FALSE,58,2,2,1,2,5,4,"1",3,1,0,1,650,381,0
130,3,1,TRUE,58,2,2,1,2,5,4,"2",2,1,1,1,200,381,0
130,3,1,FALSE,58,2,2,1,2,5,4,"SQ",1,0,0,0,0,381,1
130,3,2,FALSE,58,2,2,1,2,5,4,"1",1,0,0,1,200,382,0
130,3,2,TRUE,58,2,2,1,2,5,4,"2",1,1,0,0,1200,382,0
130,3,2,FALSE,58,2,2,1,2,5,4,"SQ",1,0,0,0,0,382,1
130,3,3,FALSE,58,2,2,1,2,5,4,"1",2,1,1,1,200,383,0
130,3,3,TRUE,58,2,2,1,2,5,4,"2",3,1,1,0,400,383,0
130,3,3,FALSE,58,2,2,1,2,5,4,"SQ",1,0,0,0,0,383,1
130,3,4,TRUE,58,2,2,1,2,5,4,"1",2,0,0,0,1200,384,0
130,3,4,FALSE,58,2,2,1,2,5,4,"2",1,1,0,1,75,384,0
130,3,4,FALSE,58,2,2,1,2,5,4,"SQ",1,0,0,0,0,384,1
130,3,5,TRUE,58,2,2,1,2,5,4,"1",3,1,1,1,1200,385,0
130,3,5,FALSE,58,2,2,1,2,5,4,"2",1,1,0,1,650,385,0
130,3,5,FALSE,58,2,2,1,2,5,4,"SQ",1,0,0,0,0,385,1
130,3,6,TRUE,58,2,2,1,2,5,4,"1",3,0,0,1,400,386,0
130,3,6,FALSE,58,2,2,1,2,5,4,"2",2,0,1,1,75,386,0
130,3,6,FALSE,58,2,2,1,2,5,4,"SQ",1,0,0,0,0,386,1
130,3,7,FALSE,58,2,2,1,2,5,4,"1",2,0,0,0,650,387,0
130,3,7,TRUE,58,2,2,1,2,5,4,"2",1,0,1,0,650,387,0
130,3,7,FALSE,58,2,2,1,2,5,4,"SQ",1,0,0,0,0,387,1
130,3,8,FALSE,58,2,2,1,2,5,4,"1",2,0,0,0,900,388,0
130,3,8,TRUE,58,2,2,1,2,5,4,"2",3,0,0,0,1200,388,0
130,3,8,FALSE,58,2,2,1,2,5,4,"SQ",1,0,0,0,0,388,1
130,3,9,FALSE,58,2,2,1,2,5,4,"1",1,1,1,0,400,389,0
130,3,9,TRUE,58,2,2,1,2,5,4,"2",3,0,0,1,900,389,0
130,3,9,FALSE,58,2,2,1,2,5,4,"SQ",1,0,0,0,0,389,1
130,3,10,FALSE,58,2,2,1,2,5,4,"1",1,1,1,0,75,390,0
130,3,10,TRUE,58,2,2,1,2,5,4,"2",2,1,1,0,900,390,0
130,3,10,FALSE,58,2,2,1,2,5,4,"SQ",1,0,0,0,0,390,1
132,4,1,TRUE,49,6,10,1,1,5,5,"1",2,1,1,0,1200,391,0
132,4,1,FALSE,49,6,10,1,1,5,5,"2",1,1,1,0,75,391,0
132,4,1,FALSE,49,6,10,1,1,5,5,"SQ",1,0,0,0,0,391,1
132,4,2,FALSE,49,6,10,1,1,5,5,"1",2,1,1,1,900,392,0
132,4,2,TRUE,49,6,10,1,1,5,5,"2",2,0,0,0,200,392,0
132,4,2,FALSE,49,6,10,1,1,5,5,"SQ",1,0,0,0,0,392,1
132,4,3,TRUE,49,6,10,1,1,5,5,"1",3,0,0,0,900,393,0
132,4,3,FALSE,49,6,10,1,1,5,5,"2",1,1,0,0,900,393,0
132,4,3,FALSE,49,6,10,1,1,5,5,"SQ",1,0,0,0,0,393,1
132,4,4,TRUE,49,6,10,1,1,5,5,"1",2,0,1,1,400,394,0
132,4,4,FALSE,49,6,10,1,1,5,5,"2",2,1,0,1,1200,394,0
132,4,4,FALSE,49,6,10,1,1,5,5,"SQ",1,0,0,0,0,394,1
132,4,5,FALSE,49,6,10,1,1,5,5,"1",2,1,0,0,75,395,0
132,4,5,TRUE,49,6,10,1,1,5,5,"2",3,0,0,1,400,395,0
132,4,5,FALSE,49,6,10,1,1,5,5,"SQ",1,0,0,0,0,395,1
132,4,6,TRUE,49,6,10,1,1,5,5,"1",1,0,1,0,650,396,0
132,4,6,FALSE,49,6,10,1,1,5,5,"2",2,0,1,0,1200,396,0
132,4,6,FALSE,49,6,10,1,1,5,5,"SQ",1,0,0,0,0,396,1
132,4,7,FALSE,49,6,10,1,1,5,5,"1",3,0,1,1,1200,397,0
132,4,7,TRUE,49,6,10,1,1,5,5,"2",3,0,1,0,900,397,0
132,4,7,FALSE,49,6,10,1,1,5,5,"SQ",1,0,0,0,0,397,1
132,4,8,FALSE,49,6,10,1,1,5,5,"1",3,0,1,0,200,398,0
132,4,8,TRUE,49,6,10,1,1,5,5,"2",3,0,1,1,650,398,0
132,4,8,FALSE,49,6,10,1,1,5,5,"SQ",1,0,0,0,0,398,1
132,4,9,TRUE,49,6,10,1,1,5,5,"1",1,1,0,1,400,399,0
132,4,9,FALSE,49,6,10,1,1,5,5,"2",3,1,0,0,650,399,0
132,4,9,FALSE,49,6,10,1,1,5,5,"SQ",1,0,0,0,0,399,1
132,4,10,FALSE,49,6,10,1,1,5,5,"1",1,0,0,1,75,400,0
132,4,10,TRUE,49,6,10,1,1,5,5,"2",1,1,1,1,200,400,0
132,4,10,FALSE,49,6,10,1,1,5,5,"SQ",1,0,0,0,0,400,1
134,2,1,FALSE,62,5,4,1,2,5,4,"1",3,1,0,1,650,401,0
134,2,1,TRUE,62,5,4,1,2,5,4,"2",3,0,0,0,200,401,0
134,2,1,FALSE,62,5,4,1,2,5,4,"SQ",1,0,0,0,0,401,1
134,2,2,TRUE,62,5,4,1,2,5,4,"1",2,0,1,0,75,402,0
134,2,2,FALSE,62,5,4,1,2,5,4,"2",2,1,0,0,650,402,0
134,2,2,FALSE,62,5,4,1,2,5,4,"SQ",1,0,0,0,0,402,1
134,2,3,FALSE,62,5,4,1,2,5,4,"1",1,0,1,1,650,403,0
134,2,3,FALSE,62,5,4,1,2,5,4,"2",1,0,0,1,400,403,0
134,2,3,TRUE,62,5,4,1,2,5,4,"SQ",1,0,0,0,0,403,1
134,2,4,FALSE,62,5,4,1,2,5,4,"1",1,1,0,0,200,404,0
134,2,4,TRUE,62,5,4,1,2,5,4,"2",2,0,0,1,75,404,0
134,2,4,FALSE,62,5,4,1,2,5,4,"SQ",1,0,0,0,0,404,1
134,2,5,FALSE,62,5,4,1,2,5,4,"1",3,1,1,0,650,405,0
134,2,5,TRUE,62,5,4,1,2,5,4,"2",3,1,0,0,75,405,0
134,2,5,FALSE,62,5,4,1,2,5,4,"SQ",1,0,0,0,0,405,1
134,2,6,FALSE,62,5,4,1,2,5,4,"1",2,0,1,0,400,406,0
134,2,6,FALSE,62,5,4,1,2,5,4,"2",1,0,1,0,200,406,0
134,2,6,TRUE,62,5,4,1,2,5,4,"SQ",1,0,0,0,0,406,1
134,2,7,FALSE,62,5,4,1,2,5,4,"1",1,0,0,1,900,407,0
134,2,7,FALSE,62,5,4,1,2,5,4,"2",3,1,1,1,1200,407,0
134,2,7,TRUE,62,5,4,1,2,5,4,"SQ",1,0,0,0,0,407,1
134,2,8,FALSE,62,5,4,1,2,5,4,"1",3,0,1,0,900,408,0
134,2,8,FALSE,62,5,4,1,2,5,4,"2",2,1,1,1,200,408,0
134,2,8,TRUE,62,5,4,1,2,5,4,"SQ",1,0,0,0,0,408,1
134,2,9,FALSE,62,5,4,1,2,5,4,"1",3,1,0,0,1200,409,0
134,2,9,FALSE,62,5,4,1,2,5,4,"2",2,0,1,0,1200,409,0
134,2,9,TRUE,62,5,4,1,2,5,4,"SQ",1,0,0,0,0,409,1
134,2,10,TRUE,62,5,4,1,2,5,4,"1",2,1,0,1,200,410,0
134,2,10,FALSE,62,5,4,1,2,5,4,"2",1,0,1,1,900,410,0
134,2,10,FALSE,62,5,4,1,2,5,4,"SQ",1,0,0,0,0,410,1
142,3,1,FALSE,62,5,10,1,2,5,3,"1",3,1,0,1,650,411,0
142,3,1,FALSE,62,5,10,1,2,5,3,"2",2,1,1,1,200,411,0
142,3,1,TRUE,62,5,10,1,2,5,3,"SQ",1,0,0,0,0,411,1
142,3,2,FALSE,62,5,10,1,2,5,3,"1",1,0,0,1,200,412,0
142,3,2,FALSE,62,5,10,1,2,5,3,"2",1,1,0,0,1200,412,0
142,3,2,TRUE,62,5,10,1,2,5,3,"SQ",1,0,0,0,0,412,1
142,3,3,FALSE,62,5,10,1,2,5,3,"1",2,1,1,1,200,413,0
142,3,3,FALSE,62,5,10,1,2,5,3,"2",3,1,1,0,400,413,0
142,3,3,TRUE,62,5,10,1,2,5,3,"SQ",1,0,0,0,0,413,1
142,3,4,FALSE,62,5,10,1,2,5,3,"1",2,0,0,0,1200,414,0
142,3,4,FALSE,62,5,10,1,2,5,3,"2",1,1,0,1,75,414,0
142,3,4,TRUE,62,5,10,1,2,5,3,"SQ",1,0,0,0,0,414,1
142,3,5,FALSE,62,5,10,1,2,5,3,"1",3,1,1,1,1200,415,0
142,3,5,FALSE,62,5,10,1,2,5,3,"2",1,1,0,1,650,415,0
142,3,5,TRUE,62,5,10,1,2,5,3,"SQ",1,0,0,0,0,415,1
142,3,6,FALSE,62,5,10,1,2,5,3,"1",3,0,0,1,400,416,0
142,3,6,FALSE,62,5,10,1,2,5,3,"2",2,0,1,1,75,416,0
142,3,6,TRUE,62,5,10,1,2,5,3,"SQ",1,0,0,0,0,416,1
142,3,7,FALSE,62,5,10,1,2,5,3,"1",2,0,0,0,650,417,0
142,3,7,FALSE,62,5,10,1,2,5,3,"2",1,0,1,0,650,417,0
142,3,7,TRUE,62,5,10,1,2,5,3,"SQ",1,0,0,0,0,417,1
142,3,8,FALSE,62,5,10,1,2,5,3,"1",2,0,0,0,900,418,0
142,3,8,FALSE,62,5,10,1,2,5,3,"2",3,0,0,0,1200,418,0
142,3,8,TRUE,62,5,10,1,2,5,3,"SQ",1,0,0,0,0,418,1
142,3,9,FALSE,62,5,10,1,2,5,3,"1",1,1,1,0,400,419,0
142,3,9,FALSE,62,5,10,1,2,5,3,"2",3,0,0,1,900,419,0
142,3,9,TRUE,62,5,10,1,2,5,3,"SQ",1,0,0,0,0,419,1
142,3,10,FALSE,62,5,10,1,2,5,3,"1",1,1,1,0,75,420,0
142,3,10,FALSE,62,5,10,1,2,5,3,"2",2,1,1,0,900,420,0
142,3,10,TRUE,62,5,10,1,2,5,3,"SQ",1,0,0,0,0,420,1
146,2,1,FALSE,58,10,NA,3,1,4,4,"1",3,1,0,1,650,421,0
146,2,1,TRUE,58,10,NA,3,1,4,4,"2",3,0,0,0,200,421,0
146,2,1,FALSE,58,10,NA,3,1,4,4,"SQ",1,0,0,0,0,421,1
146,2,2,TRUE,58,10,NA,3,1,4,4,"1",2,0,1,0,75,422,0
146,2,2,FALSE,58,10,NA,3,1,4,4,"2",2,1,0,0,650,422,0
146,2,2,FALSE,58,10,NA,3,1,4,4,"SQ",1,0,0,0,0,422,1
146,2,3,FALSE,58,10,NA,3,1,4,4,"1",1,0,1,1,650,423,0
146,2,3,FALSE,58,10,NA,3,1,4,4,"2",1,0,0,1,400,423,0
146,2,3,TRUE,58,10,NA,3,1,4,4,"SQ",1,0,0,0,0,423,1
146,2,4,FALSE,58,10,NA,3,1,4,4,"1",1,1,0,0,200,424,0
146,2,4,TRUE,58,10,NA,3,1,4,4,"2",2,0,0,1,75,424,0
146,2,4,FALSE,58,10,NA,3,1,4,4,"SQ",1,0,0,0,0,424,1
146,2,5,FALSE,58,10,NA,3,1,4,4,"1",3,1,1,0,650,425,0
146,2,5,TRUE,58,10,NA,3,1,4,4,"2",3,1,0,0,75,425,0
146,2,5,FALSE,58,10,NA,3,1,4,4,"SQ",1,0,0,0,0,425,1
146,2,6,FALSE,58,10,NA,3,1,4,4,"1",2,0,1,0,400,426,0
146,2,6,TRUE,58,10,NA,3,1,4,4,"2",1,0,1,0,200,426,0
146,2,6,FALSE,58,10,NA,3,1,4,4,"SQ",1,0,0,0,0,426,1
146,2,7,FALSE,58,10,NA,3,1,4,4,"1",1,0,0,1,900,427,0
146,2,7,FALSE,58,10,NA,3,1,4,4,"2",3,1,1,1,1200,427,0
146,2,7,TRUE,58,10,NA,3,1,4,4,"SQ",1,0,0,0,0,427,1
146,2,8,FALSE,58,10,NA,3,1,4,4,"1",3,0,1,0,900,428,0
146,2,8,TRUE,58,10,NA,3,1,4,4,"2",2,1,1,1,200,428,0
146,2,8,FALSE,58,10,NA,3,1,4,4,"SQ",1,0,0,0,0,428,1
146,2,9,FALSE,58,10,NA,3,1,4,4,"1",3,1,0,0,1200,429,0
146,2,9,FALSE,58,10,NA,3,1,4,4,"2",2,0,1,0,1200,429,0
146,2,9,TRUE,58,10,NA,3,1,4,4,"SQ",1,0,0,0,0,429,1
146,2,10,TRUE,58,10,NA,3,1,4,4,"1",2,1,0,1,200,430,0
146,2,10,FALSE,58,10,NA,3,1,4,4,"2",1,0,1,1,900,430,0
146,2,10,FALSE,58,10,NA,3,1,4,4,"SQ",1,0,0,0,0,430,1
147,4,1,FALSE,74,11,NA,1,2,5,5,"1",2,1,1,0,1200,431,0
147,4,1,TRUE,74,11,NA,1,2,5,5,"2",1,1,1,0,75,431,0
147,4,1,FALSE,74,11,NA,1,2,5,5,"SQ",1,0,0,0,0,431,1
147,4,2,FALSE,74,11,NA,1,2,5,5,"1",2,1,1,1,900,432,0
147,4,2,TRUE,74,11,NA,1,2,5,5,"2",2,0,0,0,200,432,0
147,4,2,FALSE,74,11,NA,1,2,5,5,"SQ",1,0,0,0,0,432,1
147,4,3,FALSE,74,11,NA,1,2,5,5,"1",3,0,0,0,900,433,0
147,4,3,FALSE,74,11,NA,1,2,5,5,"2",1,1,0,0,900,433,0
147,4,3,TRUE,74,11,NA,1,2,5,5,"SQ",1,0,0,0,0,433,1
147,4,4,TRUE,74,11,NA,1,2,5,5,"1",2,0,1,1,400,434,0
147,4,4,FALSE,74,11,NA,1,2,5,5,"2",2,1,0,1,1200,434,0
147,4,4,FALSE,74,11,NA,1,2,5,5,"SQ",1,0,0,0,0,434,1
147,4,5,TRUE,74,11,NA,1,2,5,5,"1",2,1,0,0,75,435,0
147,4,5,FALSE,74,11,NA,1,2,5,5,"2",3,0,0,1,400,435,0
147,4,5,FALSE,74,11,NA,1,2,5,5,"SQ",1,0,0,0,0,435,1
147,4,6,FALSE,74,11,NA,1,2,5,5,"1",1,0,1,0,650,436,0
147,4,6,FALSE,74,11,NA,1,2,5,5,"2",2,0,1,0,1200,436,0
147,4,6,TRUE,74,11,NA,1,2,5,5,"SQ",1,0,0,0,0,436,1
147,4,7,FALSE,74,11,NA,1,2,5,5,"1",3,0,1,1,1200,437,0
147,4,7,FALSE,74,11,NA,1,2,5,5,"2",3,0,1,0,900,437,0
147,4,7,TRUE,74,11,NA,1,2,5,5,"SQ",1,0,0,0,0,437,1
147,4,8,TRUE,74,11,NA,1,2,5,5,"1",3,0,1,0,200,438,0
147,4,8,FALSE,74,11,NA,1,2,5,5,"2",3,0,1,1,650,438,0
147,4,8,FALSE,74,11,NA,1,2,5,5,"SQ",1,0,0,0,0,438,1
147,4,9,FALSE,74,11,NA,1,2,5,5,"1",1,1,0,1,400,439,0
147,4,9,FALSE,74,11,NA,1,2,5,5,"2",3,1,0,0,650,439,0
147,4,9,TRUE,74,11,NA,1,2,5,5,"SQ",1,0,0,0,0,439,1
147,4,10,FALSE,74,11,NA,1,2,5,5,"1",1,0,0,1,75,440,0
147,4,10,TRUE,74,11,NA,1,2,5,5,"2",1,1,1,1,200,440,0
147,4,10,FALSE,74,11,NA,1,2,5,5,"SQ",1,0,0,0,0,440,1
148,4,1,FALSE,31,7,NA,2,2,4,5,"1",2,1,1,0,1200,441,0
148,4,1,FALSE,31,7,NA,2,2,4,5,"2",1,1,1,0,75,441,0
148,4,1,TRUE,31,7,NA,2,2,4,5,"SQ",1,0,0,0,0,441,1
148,4,2,FALSE,31,7,NA,2,2,4,5,"1",2,1,1,1,900,442,0
148,4,2,TRUE,31,7,NA,2,2,4,5,"2",2,0,0,0,200,442,0
148,4,2,FALSE,31,7,NA,2,2,4,5,"SQ",1,0,0,0,0,442,1
148,4,3,FALSE,31,7,NA,2,2,4,5,"1",3,0,0,0,900,443,0
148,4,3,FALSE,31,7,NA,2,2,4,5,"2",1,1,0,0,900,443,0
148,4,3,TRUE,31,7,NA,2,2,4,5,"SQ",1,0,0,0,0,443,1
148,4,4,TRUE,31,7,NA,2,2,4,5,"1",2,0,1,1,400,444,0
148,4,4,FALSE,31,7,NA,2,2,4,5,"2",2,1,0,1,1200,444,0
148,4,4,FALSE,31,7,NA,2,2,4,5,"SQ",1,0,0,0,0,444,1
148,4,5,FALSE,31,7,NA,2,2,4,5,"1",2,1,0,0,75,445,0
148,4,5,TRUE,31,7,NA,2,2,4,5,"2",3,0,0,1,400,445,0
148,4,5,FALSE,31,7,NA,2,2,4,5,"SQ",1,0,0,0,0,445,1
148,4,6,FALSE,31,7,NA,2,2,4,5,"1",1,0,1,0,650,446,0
148,4,6,FALSE,31,7,NA,2,2,4,5,"2",2,0,1,0,1200,446,0
148,4,6,TRUE,31,7,NA,2,2,4,5,"SQ",1,0,0,0,0,446,1
148,4,7,FALSE,31,7,NA,2,2,4,5,"1",3,0,1,1,1200,447,0
148,4,7,FALSE,31,7,NA,2,2,4,5,"2",3,0,1,0,900,447,0
148,4,7,TRUE,31,7,NA,2,2,4,5,"SQ",1,0,0,0,0,447,1
148,4,8,FALSE,31,7,NA,2,2,4,5,"1",3,0,1,0,200,448,0
148,4,8,TRUE,31,7,NA,2,2,4,5,"2",3,0,1,1,650,448,0
148,4,8,FALSE,31,7,NA,2,2,4,5,"SQ",1,0,0,0,0,448,1
148,4,9,FALSE,31,7,NA,2,2,4,5,"1",1,1,0,1,400,449,0
148,4,9,TRUE,31,7,NA,2,2,4,5,"2",3,1,0,0,650,449,0
148,4,9,FALSE,31,7,NA,2,2,4,5,"SQ",1,0,0,0,0,449,1
148,4,10,FALSE,31,7,NA,2,2,4,5,"1",1,0,0,1,75,450,0
148,4,10,FALSE,31,7,NA,2,2,4,5,"2",1,1,1,1,200,450,0
148,4,10,TRUE,31,7,NA,2,2,4,5,"SQ",1,0,0,0,0,450,1
153,3,1,FALSE,48,7,50,1,1,6,8,"1",3,1,0,1,650,451,0
153,3,1,TRUE,48,7,50,1,1,6,8,"2",2,1,1,1,200,451,0
153,3,1,FALSE,48,7,50,1,1,6,8,"SQ",1,0,0,0,0,451,1
153,3,2,TRUE,48,7,50,1,1,6,8,"1",1,0,0,1,200,452,0
153,3,2,FALSE,48,7,50,1,1,6,8,"2",1,1,0,0,1200,452,0
153,3,2,FALSE,48,7,50,1,1,6,8,"SQ",1,0,0,0,0,452,1
153,3,3,FALSE,48,7,50,1,1,6,8,"1",2,1,1,1,200,453,0
153,3,3,TRUE,48,7,50,1,1,6,8,"2",3,1,1,0,400,453,0
153,3,3,FALSE,48,7,50,1,1,6,8,"SQ",1,0,0,0,0,453,1
153,3,4,TRUE,48,7,50,1,1,6,8,"1",2,0,0,0,1200,454,0
153,3,4,FALSE,48,7,50,1,1,6,8,"2",1,1,0,1,75,454,0
153,3,4,FALSE,48,7,50,1,1,6,8,"SQ",1,0,0,0,0,454,1
153,3,5,FALSE,48,7,50,1,1,6,8,"1",3,1,1,1,1200,455,0
153,3,5,TRUE,48,7,50,1,1,6,8,"2",1,1,0,1,650,455,0
153,3,5,FALSE,48,7,50,1,1,6,8,"SQ",1,0,0,0,0,455,1
153,3,6,TRUE,48,7,50,1,1,6,8,"1",3,0,0,1,400,456,0
153,3,6,FALSE,48,7,50,1,1,6,8,"2",2,0,1,1,75,456,0
153,3,6,FALSE,48,7,50,1,1,6,8,"SQ",1,0,0,0,0,456,1
153,3,7,TRUE,48,7,50,1,1,6,8,"1",2,0,0,0,650,457,0
153,3,7,FALSE,48,7,50,1,1,6,8,"2",1,0,1,0,650,457,0
153,3,7,FALSE,48,7,50,1,1,6,8,"SQ",1,0,0,0,0,457,1
153,3,8,FALSE,48,7,50,1,1,6,8,"1",2,0,0,0,900,458,0
153,3,8,TRUE,48,7,50,1,1,6,8,"2",3,0,0,0,1200,458,0
153,3,8,FALSE,48,7,50,1,1,6,8,"SQ",1,0,0,0,0,458,1
153,3,9,FALSE,48,7,50,1,1,6,8,"1",1,1,1,0,400,459,0
153,3,9,TRUE,48,7,50,1,1,6,8,"2",3,0,0,1,900,459,0
153,3,9,FALSE,48,7,50,1,1,6,8,"SQ",1,0,0,0,0,459,1
153,3,10,FALSE,48,7,50,1,1,6,8,"1",1,1,1,0,75,460,0
153,3,10,TRUE,48,7,50,1,1,6,8,"2",2,1,1,0,900,460,0
153,3,10,FALSE,48,7,50,1,1,6,8,"SQ",1,0,0,0,0,460,1
155,3,1,FALSE,64,5,10,1,2,5,4,"1",3,1,0,1,650,461,0
155,3,1,FALSE,64,5,10,1,2,5,4,"2",2,1,1,1,200,461,0
155,3,1,TRUE,64,5,10,1,2,5,4,"SQ",1,0,0,0,0,461,1
155,3,2,FALSE,64,5,10,1,2,5,4,"1",1,0,0,1,200,462,0
155,3,2,FALSE,64,5,10,1,2,5,4,"2",1,1,0,0,1200,462,0
155,3,2,TRUE,64,5,10,1,2,5,4,"SQ",1,0,0,0,0,462,1
155,3,3,FALSE,64,5,10,1,2,5,4,"1",2,1,1,1,200,463,0
155,3,3,FALSE,64,5,10,1,2,5,4,"2",3,1,1,0,400,463,0
155,3,3,TRUE,64,5,10,1,2,5,4,"SQ",1,0,0,0,0,463,1
155,3,4,FALSE,64,5,10,1,2,5,4,"1",2,0,0,0,1200,464,0
155,3,4,FALSE,64,5,10,1,2,5,4,"2",1,1,0,1,75,464,0
155,3,4,TRUE,64,5,10,1,2,5,4,"SQ",1,0,0,0,0,464,1
155,3,5,FALSE,64,5,10,1,2,5,4,"1",3,1,1,1,1200,465,0
155,3,5,FALSE,64,5,10,1,2,5,4,"2",1,1,0,1,650,465,0
155,3,5,TRUE,64,5,10,1,2,5,4,"SQ",1,0,0,0,0,465,1
155,3,6,FALSE,64,5,10,1,2,5,4,"1",3,0,0,1,400,466,0
155,3,6,FALSE,64,5,10,1,2,5,4,"2",2,0,1,1,75,466,0
155,3,6,TRUE,64,5,10,1,2,5,4,"SQ",1,0,0,0,0,466,1
155,3,7,FALSE,64,5,10,1,2,5,4,"1",2,0,0,0,650,467,0
155,3,7,FALSE,64,5,10,1,2,5,4,"2",1,0,1,0,650,467,0
155,3,7,TRUE,64,5,10,1,2,5,4,"SQ",1,0,0,0,0,467,1
155,3,8,FALSE,64,5,10,1,2,5,4,"1",2,0,0,0,900,468,0
155,3,8,FALSE,64,5,10,1,2,5,4,"2",3,0,0,0,1200,468,0
155,3,8,TRUE,64,5,10,1,2,5,4,"SQ",1,0,0,0,0,468,1
155,3,9,FALSE,64,5,10,1,2,5,4,"1",1,1,1,0,400,469,0
155,3,9,FALSE,64,5,10,1,2,5,4,"2",3,0,0,1,900,469,0
155,3,9,TRUE,64,5,10,1,2,5,4,"SQ",1,0,0,0,0,469,1
155,3,10,FALSE,64,5,10,1,2,5,4,"1",1,1,1,0,75,470,0
155,3,10,FALSE,64,5,10,1,2,5,4,"2",2,1,1,0,900,470,0
155,3,10,TRUE,64,5,10,1,2,5,4,"SQ",1,0,0,0,0,470,1
156,1,1,FALSE,61,3,2,1,2,5,4,"1",2,1,1,1,650,471,0
156,1,1,FALSE,61,3,2,1,2,5,4,"2",3,1,1,1,1200,471,0
156,1,1,TRUE,61,3,2,1,2,5,4,"SQ",1,0,0,0,0,471,1
156,1,2,TRUE,61,3,2,1,2,5,4,"1",3,1,1,0,75,472,0
156,1,2,FALSE,61,3,2,1,2,5,4,"2",1,0,0,1,1200,472,0
156,1,2,FALSE,61,3,2,1,2,5,4,"SQ",1,0,0,0,0,472,1
156,1,3,TRUE,61,3,2,1,2,5,4,"1",3,0,1,0,200,473,0
156,1,3,FALSE,61,3,2,1,2,5,4,"2",2,1,0,0,200,473,0
156,1,3,FALSE,61,3,2,1,2,5,4,"SQ",1,0,0,0,0,473,1
156,1,4,FALSE,61,3,2,1,2,5,4,"1",3,0,0,1,75,474,0
156,1,4,TRUE,61,3,2,1,2,5,4,"2",3,0,1,0,75,474,0
156,1,4,FALSE,61,3,2,1,2,5,4,"SQ",1,0,0,0,0,474,1
156,1,5,TRUE,61,3,2,1,2,5,4,"1",1,1,0,0,900,475,0
156,1,5,FALSE,61,3,2,1,2,5,4,"2",2,0,1,1,650,475,0
156,1,5,FALSE,61,3,2,1,2,5,4,"SQ",1,0,0,0,0,475,1
156,1,6,FALSE,61,3,2,1,2,5,4,"1",1,0,1,0,1200,476,0
156,1,6,TRUE,61,3,2,1,2,5,4,"2",3,1,0,1,200,476,0
156,1,6,FALSE,61,3,2,1,2,5,4,"SQ",1,0,0,0,0,476,1
156,1,7,FALSE,61,3,2,1,2,5,4,"1",2,0,0,0,650,477,0
156,1,7,FALSE,61,3,2,1,2,5,4,"2",2,1,0,1,900,477,0
156,1,7,TRUE,61,3,2,1,2,5,4,"SQ",1,0,0,0,0,477,1
156,1,8,FALSE,61,3,2,1,2,5,4,"1",3,1,0,0,400,478,0
156,1,8,FALSE,61,3,2,1,2,5,4,"2",1,1,1,0,400,478,0
156,1,8,TRUE,61,3,2,1,2,5,4,"SQ",1,0,0,0,0,478,1
156,1,9,FALSE,61,3,2,1,2,5,4,"1",1,0,0,1,1200,479,0
156,1,9,FALSE,61,3,2,1,2,5,4,"2",2,0,0,0,400,479,0
156,1,9,TRUE,61,3,2,1,2,5,4,"SQ",1,0,0,0,0,479,1
156,1,10,FALSE,61,3,2,1,2,5,4,"1",1,1,1,1,900,480,0
156,1,10,FALSE,61,3,2,1,2,5,4,"2",1,0,1,0,75,480,0
156,1,10,TRUE,61,3,2,1,2,5,4,"SQ",1,0,0,0,0,480,1
158,4,1,FALSE,64,7,NA,1,2,5,4,"1",2,1,1,0,1200,481,0
158,4,1,FALSE,64,7,NA,1,2,5,4,"2",1,1,1,0,75,481,0
158,4,1,TRUE,64,7,NA,1,2,5,4,"SQ",1,0,0,0,0,481,1
158,4,2,FALSE,64,7,NA,1,2,5,4,"1",2,1,1,1,900,482,0
158,4,2,FALSE,64,7,NA,1,2,5,4,"2",2,0,0,0,200,482,0
158,4,2,TRUE,64,7,NA,1,2,5,4,"SQ",1,0,0,0,0,482,1
158,4,3,FALSE,64,7,NA,1,2,5,4,"1",3,0,0,0,900,483,0
158,4,3,FALSE,64,7,NA,1,2,5,4,"2",1,1,0,0,900,483,0
158,4,3,TRUE,64,7,NA,1,2,5,4,"SQ",1,0,0,0,0,483,1
158,4,4,TRUE,64,7,NA,1,2,5,4,"1",2,0,1,1,400,484,0
158,4,4,FALSE,64,7,NA,1,2,5,4,"2",2,1,0,1,1200,484,0
158,4,4,FALSE,64,7,NA,1,2,5,4,"SQ",1,0,0,0,0,484,1
158,4,5,TRUE,64,7,NA,1,2,5,4,"1",2,1,0,0,75,485,0
158,4,5,FALSE,64,7,NA,1,2,5,4,"2",3,0,0,1,400,485,0
158,4,5,FALSE,64,7,NA,1,2,5,4,"SQ",1,0,0,0,0,485,1
158,4,6,FALSE,64,7,NA,1,2,5,4,"1",1,0,1,0,650,486,0
158,4,6,FALSE,64,7,NA,1,2,5,4,"2",2,0,1,0,1200,486,0
158,4,6,TRUE,64,7,NA,1,2,5,4,"SQ",1,0,0,0,0,486,1
158,4,7,FALSE,64,7,NA,1,2,5,4,"1",3,0,1,1,1200,487,0
158,4,7,FALSE,64,7,NA,1,2,5,4,"2",3,0,1,0,900,487,0
158,4,7,TRUE,64,7,NA,1,2,5,4,"SQ",1,0,0,0,0,487,1
158,4,8,TRUE,64,7,NA,1,2,5,4,"1",3,0,1,0,200,488,0
